268,CB,2014-12-31,655000000,3767000000,31,2853000000,98248000000,68661000000,19171000000,2014,8.5,335647058.824
269,CB,2015-12-31,1775000000,3596000000,32,2834000000,102366000000,73231000000,18987000000,2015,8.71,325373134.328
270,CBG,2012-12-31,1162973000,664546000,12,315555000,7809542000,6270331000,6514099000,2012,0.98,321994897.959
271,CBG,2013-12-31,553067000,644067000,12,316538000,6998414000,5102629000,7184794000,2013,0.96,329727083.333
272,CBG,2014-12-31,768974000,889297000,11,484503000,7568010000,5308180000,9049918000,2014,1.47,329593877.551
273,CBG,2015-12-31,613167000,998610000,10,547132000,11017943000,8305291000,10855810000,2015,1.64,333617073.171
274,CCI,2012-12-31,1017302000,701871000,70,188584000,16088709000,13149963000,2432680000,2012,0.64,294662500
275,CCI,2013-12-31,406920000,840631000,65,90111000,20594908000,13668191000,2865751000,2013,0.26,346580769.231
276,CCI,2014-12-31,298723000,908361000,63,390513000,21143276000,14427051000,3538756000,2014,1.04,375493269.231
277,CCI,2015-12-31,309541000,1000957000,64,1520992000,22036245000,14947024000,3663851000,2015,4.44,342565765.766
278,CCL,2013-11-30,462000000,1368000000,31,1055000000,40104000000,15548000000,15456000000,2013,1.39,758992805.755
279,CCL,2014-11-30,331000000,1513000000,34,1216000000,39448000000,15244000000,15884000000,2014,1.59,764779874.214
280,CCL,2015-11-30,1395000000,2016000000,40,1757000000,39237000000,15466000000,15714000000,2015,2.26,777433628.319
282,CELG,2013-12-31,3234400000,1757000000,95,1449900000,13378200000,7788300000,6493900000,2013,3.5,414257142.857
283,CELG,2014-12-31,4121600000,2503500000,95,1999900000,17340100000,10815300000,7670400000,2014,2.49,803172690.763
284,CELG,2015-12-31,4880300000,2334100000,95,1602000000,26964400000,21045400000,9256000000,2015,2.02,793069306.931
286,CERN,2013-12-28,202377000,588054000,82,398354000,4098364000,930700000,2910748000,2013,1.16,343408620.69
287,CERN,2015-01-03,635203000,774174000,82,525433000,4530565000,964597000,3402703000,2014,1.54,341190259.74
288,CERN,2016-01-02,402122000,781380000,83,539362000,5561984000,1691600000,4425267000,2015,1.57,343542675.159
290,CF,2012-12-31,2274900000,2964800000,51,1895700000,10166900000,4264700000,6104000000,2012,28.94,65504492.0525
291,CF,2013-12-31,1864800000,2361900000,46,1506300000,10678100000,5602000000,5474700000,2013,24.87,60566948.1303
292,CF,2014-12-31,2082700000,3115600000,37,2183500000,11254200000,7044500000,4743200000,2014,27.16,80393961.7084
293,CF,2015-12-31,308800000,1190800000,36,664900000,12738900000,8703700000,4308300000,2015,2.97,223872053.872
296,CFG,2014-12-31,28350000000,1471000000,0,865000000,132857000000,113589000000,5342000000,2014,1.55,558064516.129
297,CFG,2015-12-31,27516000000,1478000000,0,840000000,138208000000,118562000000,5276000000,2015,1.55,541935483.871
298,CHD,2012-12-31,343000000,556500000,44,349800000,4098100000,2037200000,2921900000,2012,2.5,139920000
299,CHD,2013-12-31,496900000,625500000,45,394400000,4259700000,1959800000,3194300000,2013,2.85,138385964.912
300,CHD,2014-12-31,423000000,652300000,44,413900000,4359200000,2257300000,3297600000,2014,3.06,135261437.908
301,CHD,2015-12-31,330000000,665900000,45,410400000,4256900000,2233700000,3394800000,2015,3.13,131118210.863
302,CHK,2012-12-31,398000000,-897000000,43,-769000000,41611000000,23715000000,12316000000,2012,-1.46,526712328.767
303,CHK,2013-12-31,912000000,1669000000,32,724000000,41782000000,23642000000,19080000000,2013,0.73,991780821.918
304,CHK,2014-12-31,4146000000,3289000000,31,1917000000,40751000000,22546000000,23125000000,2014,1.93,993264248.705
305,CHK,2015-12-31,825000000,-18781000000,19,-14685000000,17357000000,14960000000,12764000000,2015,-22.43,654703522.069
306,CHRW,2012-12-31,210019000,958462000,15,593804000,2804225000,1299853000,11359113000,2012,3.68,161359782.609
307,CHRW,2013-12-31,162047000,682650000,14,415904000,2802818000,1863094000,12752076000,2013,2.65,156944905.66
308,CHRW,2014-12-31,488328000,748418000,15,449711000,3214338000,2167323000,13470067000,2014,3.06,146964379.085
309,CHRW,2015-12-31,168229000,858310000,17,509699000,3184358000,2033908000,13476084000,2015,3.52,144800852.273
310,CHTR,2013-12-31,21000000,797000000,34,-169000000,17295000000,17144000000,8155000000,2013,-1.65,102424242.424
311,CHTR,2014-12-31,3000000,964000000,34,-183000000,24388000000,24242000000,9108000000,2014,-1.7,107647058.824
312,CHTR,2015-12-31,5000000,975000000,34,-271000000,39316000000,39362000000,9754000000,2015,-2.43,111522633.745
314,CI,2012-12-31,2978000000,2477000000,39,1623000000,53734000000,43965000000,29119000000,2012,5.7,284736842.105
315,CI,2013-12-31,2795000000,2176000000,36,1476000000,54336000000,43769000000,32380000000,2013,5.28,279545454.545
316,CI,2014-12-31,1420000000,3304000000,39,2102000000,55870000000,45096000000,34914000000,2014,7.97,263739021.33
317,CI,2015-12-31,1968000000,3327000000,39,2094000000,57088000000,45053000000,37876000000,2015,8.17,256303549.572
318,CINF,2012-12-31,487000000,620000000,15,421000000,16548000000,11095000000,4111000000,2012,2.59,162548262.548
319,CINF,2013-12-31,433000000,768000000,17,517000000,17662000000,11592000000,4531000000,2013,3.16,163607594.937
320,CINF,2014-12-31,591000000,774000000,16,525000000,18748000000,12175000000,4945000000,2014,3.21,163551401.869
321,CINF,2015-12-31,544000000,934000000,18,634000000,18888000000,12461000000,5142000000,2015,3.87,163824289.406
322,CL,2012-12-31,884000000,3874000000,58,2472000000,13394000000,11205000000,17085000000,2012,5.19,476300578.035
323,CL,2013-12-31,962000000,3565000000,59,2241000000,13985000000,11680000000,17420000000,2013,2.41,929875518.672
324,CL,2014-12-31,1089000000,3533000000,59,2180000000,13459000000,12314000000,17277000000,2014,2.38,915966386.555
325,CL,2015-12-31,970000000,2763000000,59,1384000000,11958000000,12257000000,16034000000,2015,1.53,904575163.399
326,CLX,2013-06-30,299000000,974000000,43,572000000,4311000000,4165000000,5533000000,2013,4.37,130892448.513
327,CLX,2014-06-30,329000000,987000000,43,558000000,4258000000,4104000000,5514000000,2014,4.31,129466357.309
328,CLX,2015-06-30,382000000,1021000000,44,580000000,4164000000,4046000000,5655000000,2015,4.45,130337078.652
329,CLX,2016-06-30,401000000,1071000000,45,648000000,4518000000,4221000000,5761000000,2016,5.01,129341317.365
330,CMA,2013-12-31,15758000000,843000000,0,541000000,65224000000,58074000000,2666000000,2013,2.92,185273972.603
331,CMA,2014-12-31,16122000000,920000000,0,593000000,69186000000,61784000000,2607000000,2014,3.28,180792682.927
332,CMA,2015-12-31,18647000000,802000000,0,521000000,71877000000,64317000000,2819000000,2015,2.93,177815699.659
334,CME,2012-12-31,1604700000,1825600000,100,896300000,38863200000,17444100000,2782400000,2012,2.71,330738007.38
335,CME,2013-12-31,2469700000,1752400000,100,976800000,54277800000,33123000000,2784900000,2013,2.94,332244897.959
336,CME,2014-12-31,1366100000,1890800000,100,1127100000,72241500000,51318000000,2993100000,2014,3.37,334451038.576
337,CME,2015-12-31,1692600000,2074200000,100,1247000000,67371500000,46819700000,3209400000,2015,3.71,336118598.383
338,CMG,2013-12-31,323203000,534471000,27,327438000,2009280000,470992000,3214591000,2013,10.58,30948771.2665
339,CMG,2014-12-31,419465000,714303000,27,445374000,2527317000,514948000,4108269000,2014,14.35,31036515.6794
340,CMG,2015-12-31,248005000,769867000,26,475602000,2725066000,597092000,4501223000,2015,15.3,31085098.0392
342,CMI,2013-12-31,2699000000,2160000000,25,1483000000,14728000000,7218000000,17301000000,2013,7.93,187011349.306
343,CMI,2014-12-31,2301000000,2498000000,25,1651000000,15764000000,8015000000,19221000000,2014,9.04,182632743.363
344,CMI,2015-12-31,1711000000,2090000000,26,1399000000,15134000000,7728000000,19110000000,2015,7.86,177989821.883
346,CMS,2013-12-31,204000000,1157000000,31,465000000,17416000000,13925000000,6566000000,2013,1.71,271929824.561
347,CMS,2014-12-31,244000000,1139000000,29,492000000,19185000000,15478000000,7179000000,2014,1.76,279545454.545
348,CMS,2015-12-31,285000000,1196000000,34,537000000,20299000000,16324000000,6456000000,2015,1.9,282631578.947
350,CNC,2012-12-31,843952000,143000000,16,2000000,2773905000,1820849000,8110000000,2012,0.04,50000000
351,CNC,2013-12-31,1038000000,296000000,17,165000000,3529000000,2295000000,10863000000,2013,2.98,55369127.5168
352,CNC,2014-12-31,1610000000,492000000,23,271000000,5824000000,4080000000,16560000000,2014,2.3,117826086.957
353,CNC,2015-12-31,1760000000,740000000,24,355000000,7339000000,5182000000,22760000000,2015,2.99,118729096.99
354,CNP,2012-12-31,646000000,1326000000,36,417000000,22871000000,18570000000,7452000000,2012,0.98,425510204.082
355,CNP,2013-12-31,208000000,1265000000,29,311000000,21870000000,17541000000,8106000000,2013,0.73,426027397.26
356,CNP,2014-12-31,298000000,1356000000,25,611000000,23200000000,18652000000,9226000000,2014,1.42,430281690.141
357,CNP,2015-12-31,264000000,-673000000,31,-692000000,21334000000,17873000000,7386000000,2015,-1.61,429813664.596
358,COF,2012-12-31,75046000000,6156000000,0,3492000000,312918000000,272419000000,23771000000,2012,6.21,562318840.58
359,COF,2013-12-31,67223000000,7129000000,0,4121000000,296933000000,255301000000,24176000000,2013,7.05,584539007.092
360,COF,2014-12-31,69250000000,7060000000,0,4428000000,308167000000,263114000000,23869000000,2014,7.71,574319066.148
361,COF,2015-12-31,71703000000,6415000000,0,4050000000,334048000000,286764000000,25038000000,2015,7.15,566433566.434
362,COG,2012-12-31,30736000,306186000,76,131730000,4616313000,2484866000,1204546000,2012,0.63,209095238.095
363,COG,2013-12-31,51494000,551582000,77,279773000,4981080000,2776478000,1746278000,2013,0.67,417571641.791
364,COG,2014-12-31,20954000,106186000,76,104468000,5437716000,3294983000,2173011000,2014,0.25,417872000
365,COG,2015-12-31,514000,-90362000,57,-113891000,5261899000,3252711000,1357150000,2015,-0.28,406753571.429
366,COL,2013-09-30,391000000,893000000,31,632000000,5400000000,3782000000,4474000000,2013,4.63,136501079.914
367,COL,2014-09-30,323000000,941000000,30,604000000,7063000000,5179000000,4979000000,2014,4.47,135123042.506
368,COL,2015-09-30,252000000,1023000000,31,686000000,7304000000,5429000000,5244000000,2015,5.19,132177263.969
369,COL,2016-09-30,340000000,999000000,31,728000000,7707000000,5629000000,5259000000,2016,5.58,130465949.821
370,COO,2013-10-31,77393000,321439000,65,296151000,3137261000,732726000,1587725000,2013,6.09,48629064.0394
371,COO,2014-10-31,25222000,304499000,64,269856000,4458340000,1888462000,1717776000,2014,5.61,48102673.7968
373,COO,2016-10-31,100817000,321823000,60,273917000,4475918000,1776051000,1966814000,2016,5.65,48480884.9558
374,COST,2013-09-01,4644000000,3150000000,13,2039000000,30283000000,19450000000,105156000000,2013,4.68,435683760.684
375,COST,2014-08-31,5738000000,3310000000,13,2058000000,33024000000,20721000000,112640000000,2014,4.69,438805970.149
376,COST,2015-08-30,4801000000,3728000000,13,2377000000,33017000000,22400000000,116199000000,2015,5.41,439371534.196
377,COST,2016-08-28,3379000000,3752000000,13,2350000000,33163000000,21084000000,118719000000,2016,5.36,438432835.821
382,CPB,2013-07-28,333000000,1090000000,36,458000000,8323000000,7106000000,8052000000,2013,1.46,313698630.137
383,CPB,2014-08-03,232000000,1270000000,36,866000000,8113000000,6498000000,8268000000,2014,2.61,331800766.284
384,CPB,2015-08-02,253000000,1057000000,34,666000000,8077000000,6696000000,8082000000,2015,2.21,301357466.063
385,CPB,2016-07-31,296000000,964000000,35,563000000,7837000000,6312000000,7961000000,2016,1.82,309340659.341
386,CRM,2013-01-31,747245000,-96846000,78,-270445000,5528956000,3211323000,3050195000,2013,-1.92,140856770.833
387,CRM,2014-01-31,781635000,-280724000,76,-232175000,9152930000,6114420000,4071003000,2014,-0.39,595320512.821
388,CRM,2015-01-31,908117000,-139848000,76,-262688000,10665127000,6689944000,5373586000,2015,-0.42,625447619.048
389,CRM,2016-01-31,1158363000,136764000,75,-47426000,12770772000,7767903000,6667216000,2016,-0.07,677514285.714
390,CSCO,2013-07-27,7925000000,11810000000,61,9983000000,101191000000,42071000000,48607000000,2013,1.87,5338502673.8
391,CSCO,2014-07-26,6726000000,10279000000,59,7853000000,105070000000,48416000000,47142000000,2014,1.5,5235333333.33
392,CSCO,2015-07-25,6877000000,11767000000,60,8981000000,113373000000,53675000000,49161000000,2015,1.76,5102840909.09
393,CSCO,2016-07-30,7631000000,13596000000,63,10739000000,121652000000,58066000000,49247000000,2016,2.13,5041784037.56
395,CSRA,2016-04-01,130016000,202564000,16,102922000,4846300000,4781754000,4250447000,2016,0.54,190596296.296
397,CSX,2014-12-26,669000000,3589000000,68,1927000000,33053000000,21901000000,12669000000,2014,1.93,998445595.855
398,CSX,2015-12-25,628000000,3682000000,72,1968000000,34745000000,23093000000,11811000000,2015,2,984000000
400,CTAS,2013-05-31,352273000,566387000,41,315442000,4345632000,2144140000,4245964000,2013,2.53,124680632.411
401,CTAS,2014-05-31,513288000,602949000,42,374442000,4462452000,2269594000,4193844000,2014,3.08,121572077.922
402,CTAS,2015-05-31,417073000,718485000,43,430618000,4192460000,2260005000,4476886000,2015,3.68,117015760.87
403,CTAS,2016-05-31,139357000,782644000,43,693520000,4104393000,2261734000,4905458000,2016,6.3,110082539.683
404,CTL,2012-12-31,211000000,2569000000,58,777000000,53940000000,34651000000,18376000000,2012,1.25,621600000
405,CTL,2013-12-31,168000000,1522000000,59,-239000000,51787000000,34596000000,18095000000,2013,-0.4,597500000
406,CTL,2014-12-31,128000000,2421000000,56,772000000,49103000000,34080000000,18031000000,2014,1.36,567647058.824
407,CTL,2015-12-31,126000000,2628000000,57,878000000,47604000000,33544000000,17900000000,2015,1.58,555696202.532
408,CTSH,2012-12-31,1570077000,1387596000,42,1051263000,6521571000,1667188000,7346472000,2012,3.49,301221489.971
409,CTSH,2013-12-31,2213006000,1687900000,40,1228600000,8134718000,1998927000,8843200000,2013,4.07,301867321.867
410,CTSH,2014-12-31,2010100000,1926500000,40,1439300000,11479000000,3738800000,10262700000,2014,2.37,607299578.059
411,CTSH,2015-12-31,2125200000,2181300000,40,1623600000,13065400000,3787300000,12416000000,2015,2.67,608089887.64
412,CTXS,2013-12-31,280740000,388018000,83,339523000,5212249000,1892442000,2918434000,2013,1.82,186551098.901
413,CTXS,2014-12-31,260149000,304038000,80,251723000,5512007000,3338362000,3142856000,2014,1.48,170083108.108
414,CTXS,2015-12-31,368518000,356030000,81,319361000,5467517000,3494071000,3275594000,2015,2.01,158886069.652
416,CVS,2013-12-31,4089000000,8037000000,19,4592000000,71526000000,33588000000,126761000000,2013,3.77,1218037135.28
417,CVS,2014-12-31,2481000000,8278000000,18,4644000000,74187000000,36229000000,139367000000,2014,3.98,1166834170.85
418,CVS,2015-12-31,2459000000,9454000000,17,5237000000,92437000000,55241000000,153290000000,2015,4.66,1123819742.49
420,CVX,2012-12-31,20939000000,46332000000,29,26179000000,232982000000,96458000000,230590000000,2012,13.42,1950745156.48
421,CVX,2013-12-31,16245000000,35905000000,28,21423000000,253753000000,104640000000,220156000000,2013,11.18,1916189624.33
422,CVX,2014-12-31,12785000000,31202000000,28,19241000000,266026000000,110998000000,200494000000,2014,10.21,1884524975.51
423,CVX,2015-12-31,11022000000,4842000000,29,4587000000,266103000000,113387000000,129925000000,2015,2.46,1864634146.34
424,CXO,2012-12-31,2880000,841976000,81,431689000,8589437000,5123241000,1819814000,2012,4.18,103274880.383
425,CXO,2013-12-31,21000,575740000,80,251003000,9591164000,5833215000,2319919000,2013,2.39,105022175.732
426,CXO,2014-12-31,21000,1072621000,80,538175000,11751780000,6470992000,2660147000,2014,4.89,110056237.219
427,CXO,2015-12-31,228550000,312655000,70,65900000,12641876000,5699325000,1803573000,2015,0.54,122037037.037
428,D,2012-12-31,460000000,3081000000,35,302000000,46838000000,36270000000,12835000000,2012,0.53,569811320.755
429,D,2013-12-31,936000000,3581000000,39,1697000000,50096000000,38454000000,13120000000,2013,2.93,579180887.372
430,D,2014-12-31,605000000,2971000000,37,1310000000,54327000000,42772000000,12436000000,2014,2.25,582222222.222
431,D,2015-12-31,623000000,3732000000,47,1899000000,58797000000,46133000000,11683000000,2015,3.21,591588785.047
432,DAL,2013-12-31,3429000000,3379000000,45,10540000000,52252000000,40609000000,37773000000,2013,12.41,849315068.493
433,DAL,2014-12-31,3166000000,1722000000,43,659000000,54005000000,45192000000,40362000000,2014,0.79,834177215.19
434,DAL,2015-12-31,3959000000,7638000000,58,4526000000,53134000000,42284000000,40704000000,2015,5.68,796830985.915
436,DD,2013-12-31,8941000000,3014000000,39,4848000000,51499000000,35270000000,28998000000,2013,5.22,928735632.184
437,DD,2014-12-31,6910000000,4690000000,40,3625000000,50490000000,37170000000,28406000000,2014,3.95,917721518.987
438,DD,2015-12-31,5300000000,2933000000,40,1953000000,41166000000,31173000000,25130000000,2015,2.17,900000000
440,DE,2013-10-31,3504000000,6224700000,32,3537300000,59521300000,49255500000,37795400000,2013,9.18,385326797.386
441,DE,2014-10-31,3787000000,5461400000,31,3161700000,61336400000,52273800000,36066900000,2014,8.71,362996555.683
443,DE,2016-10-31,4335800000,2987700000,32,1523900000,57981400000,51461400000,26644000000,2016,0.91,1674615384.62
444,DFS,2012-11-30,10147000000,4239000000,0,2345000000,75283000000,65505000000,8984000000,2012,4.47,524608501.119
445,DFS,2013-12-31,11545000000,4392000000,0,2470000000,79340000000,68531000000,9370000000,2013,4.97,496981891.348
446,DFS,2014-12-31,11233000000,4214000000,0,2323000000,83126000000,71992000000,9611000000,2014,4.91,473116089.613
447,DFS,2015-12-31,12656000000,4252000000,0,2297000000,86936000000,75661000000,10002000000,2015,5.14,446887159.533
448,DG,2013-02-01,140809000,1625320000,32,952662000,10367682000,5382352000,16022128000,2012,2.87,331937979.094
449,DG,2014-01-31,505566000,1717314000,31,1025116000,10867524000,5465331000,17504167000,2013,3.17,323380441.64
450,DG,2015-01-30,579823000,1769093000,31,1065345000,11208642000,5498604000,18909588000,2014,3.5,304384285.714
451,DG,2016-01-29,157947000,1939968000,31,1165080000,11257885000,5880009000,20368562000,2015,3.96,294212121.212
452,DGX,2012-12-31,296000000,1233000000,41,556000000,9284000000,5121000000,7383000000,2012,3.49,159312320.917
453,DGX,2013-12-31,187000000,1483000000,39,849000000,8948000000,5000000000,7146000000,2013,5.58,152150537.634
454,DGX,2014-12-31,192000000,987000000,38,556000000,9857000000,5556000000,7435000000,2014,3.83,145169712.794
455,DGX,2015-12-31,133000000,1256000000,38,709000000,9962000000,5278000000,7493000000,2015,4.92,144105691.057
456,DHI,2013-09-30,1055200000,662900000,22,462700000,8856400000,4797900000,6259300000,2013,1.44,321319444.444
457,DHI,2014-09-30,671800000,814200000,22,533500000,10185400000,5069600000,8024900000,2014,1.57,339808917.197
458,DHI,2015-09-30,1393500000,1123400000,21,750700000,11151000000,5256700000,10824000000,2015,2.05,366195121.951
459,DHI,2016-09-30,1312700000,1353500000,22,886300000,11558900000,4766400000,12157400000,2016,2.39,370836820.084
460,DHR,2012-12-31,1678700000,3168300000,52,2392200000,32941000000,13924500000,18260400000,2012,3.45,693391304.348
461,DHR,2013-12-31,3115200000,3557500000,51,2695000000,34672200000,12286900000,18283100000,2013,3.87,696382428.941
462,DHR,2014-12-31,3005600000,3519800000,52,2598400000,36991700000,13613600000,19154000000,2014,3.7,702270270.27
463,DHR,2015-12-31,790800000,3486800000,52,3357400000,48222200000,24531900000,20563100000,2015,4.81,698004158.004
464,DIS,2013-09-28,3931000000,9620000000,44,6136000000,81241000000,35812000000,45041000000,2013,3.42,1794152046.78
465,DIS,2014-09-27,3421000000,12246000000,46,7501000000,84141000000,39183000000,48813000000,2014,4.31,1740371229.7
466,DIS,2015-10-03,4269000000,13868000000,46,8382000000,88182000000,43657000000,52465000000,2015,4.95,1693333333.33
467,DIS,2016-10-01,4610000000,14868000000,46,9391000000,92033000000,48768000000,55632000000,2016,5.76,1630381944.44
468,DISCA,2013-12-31,408000000,2042000000,69,1075000000,14979000000,8783000000,5535000000,2013,3.01,357142857.143
469,DISCA,2014-12-31,367000000,2075000000,66,1139000000,15970000000,10368000000,6265000000,2014,0.38,2997368421.05
470,DISCA,2015-12-31,390000000,1889000000,63,1034000000,15864000000,10413000000,6394000000,2015,,
476,DLPH,2013-12-31,1393000000,1609000000,18,1212000000,11047000000,8136000000,15051000000,2013,3.9,310769230.769
477,DLPH,2014-12-31,860000000,1750000000,20,1351000000,10721000000,8211000000,15499000000,2014,4.5,300222222.222
478,DLPH,2015-12-31,536000000,1635000000,20,1450000000,11973000000,9723000000,15165000000,2015,5.08,285433070.866
480,DLR,2012-12-31,100331000,367970000,64,210334000,8819214000,5350909000,1279067000,2012,1.48,142117567.568
481,DLR,2013-12-31,97170000,503157000,63,314488000,9626830000,6016314000,1482259000,2013,2.12,148343396.226
482,DLR,2014-12-31,52876000,387229000,63,200183000,9526784000,5648528000,1616438000,2014,1,200183000
483,DLR,2015-12-31,75062000,494134000,63,296689000,11451267000,6951135000,1763336000,2015,1.56,190185256.41
484,DLTR,2013-02-02,399900000,981700000,36,619300000,2752000000,1084700000,7394500000,2012,2.7,229370370.37
485,DLTR,2014-02-01,267700000,969700000,36,596700000,2771900000,1601200000,7840300000,2013,2.74,217773722.628
486,DLTR,2015-01-31,864100000,1034300000,35,599200000,3492700000,1707700000,8602200000,2014,2.91,205910652.921
487,DLTR,2016-01-30,736100000,1047600000,30,282400000,15901200000,11494300000,15498400000,2015,1.27,222362204.724
488,DNB,2012-12-31,149100000,417800000,100,295500000,1991800000,3009200000,1663000000,2012,6.47,45672333.8485
489,DNB,2013-12-31,235900000,427000000,100,258500000,1890300000,2938700000,1558400000,2013,6.61,39107413.0106
490,DNB,2014-12-31,316300000,383500000,100,294400000,1986200000,3189500000,1584500000,2014,8.06,36526054.5906
491,DNB,2015-12-31,365700000,331000000,100,168800000,2273600000,3390400000,1637100000,2015,4.68,36068376.0684
492,DOV,2013-12-31,803882000,1166640000,39,1003129000,10855181000,5477785000,7155096000,2013,5.86,171182423.208
493,DOV,2014-12-31,681581000,1225896000,38,775235000,9030291000,5329566000,7752728000,2014,4.65,166717204.301
494,DOV,2015-12-31,362185000,932286000,37,869829000,8606076000,4961501000,6956311000,2015,5.52,157577717.391
496,DPS,2013-12-31,153000000,665000000,58,624000000,8201000000,5924000000,5997000000,2013,3.08,202597402.597
497,DPS,2014-12-31,237000000,1182000000,59,703000000,8265000000,5971000000,6121000000,2014,3.59,195821727.019
498,DPS,2015-12-31,911000000,1301000000,59,764000000,8869000000,6686000000,6282000000,2015,4,191000000
500,DRI,2013-05-26,88200000,274000000,22,411900000,6936900000,4877400000,5921000000,2013,3.19,129122257.053
501,DRI,2014-05-25,98300000,174600000,21,286200000,7082700000,4925800000,6285600000,2014,2.18,131284403.67
502,DRI,2015-05-31,535900000,175300000,21,709500000,5994700000,3661200000,6764000000,2015,5.56,127607913.669
503,DRI,2016-05-29,274800000,449700000,22,375000000,4582600000,2630600000,6933500000,2016,2.94,127551020.408
504,DUK,2012-12-31,1424000000,3478000000,37,1768000000,113856000000,72993000000,17912000000,2012,0.21,8419047619.05
505,DUK,2013-12-31,1501000000,5338000000,40,2665000000,114779000000,73449000000,22756000000,2013,3.77,706896551.724
506,DUK,2014-12-31,2036000000,5756000000,40,1883000000,120557000000,79682000000,23925000000,2014,2.66,707894736.842
507,DUK,2015-12-31,857000000,5750000000,41,2816000000,121156000000,81429000000,23459000000,2015,4.05,695308641.975
508,DVA,2012-12-31,533748000,1001304000,32,536017000,16014633000,12251496000,8186280000,2012,5.58,96060394.2652
509,DVA,2013-12-31,946249000,1124978000,30,633446000,17098877000,12666398000,11764050000,2013,3.02,209750331.126
510,DVA,2014-12-31,965241000,1309673000,29,723114000,17617432000,12446919000,12795106000,2014,3.41,212056891.496
511,DVA,2015-12-31,1499116000,723136000,29,269732000,18514875000,13644095000,13781837000,2015,1.27,212387401.575
512,DVN,2013-12-31,6066000000,566000000,78,-20000000,42877000000,22378000000,10397000000,2013,-0.06,333333333.333
513,DVN,2014-12-31,1480000000,4585000000,89,1607000000,50637000000,29098000000,20638000000,2014,3.93,408905852.417
514,DVN,2015-12-31,2310000000,-20751000000,84,-14454000000,29451000000,22402000000,13145000000,2015,-35.55,406582278.481
516,EA,2013-03-31,1292000000,139000000,63,98000000,5070000000,2803000000,3797000000,2013,0.32,306250000
517,EA,2014-03-31,1782000000,7000000,62,8000000,5716000000,3294000000,3575000000,2014,0.03,266666666.667
518,EA,2015-03-31,2068000000,925000000,68,875000000,6147000000,3111000000,4515000000,2015,2.81,311387900.356
519,EA,2016-03-31,2493000000,877000000,69,1156000000,7050000000,3654000000,4396000000,2016,3.73,309919571.046
520,EBAY,2013-12-31,4494000000,2571000000,82,2856000000,41488000000,17841000000,8257000000,2013,2.2,1298181818.18
521,EBAY,2014-12-31,4105000000,2515000000,81,46000000,45132000000,25226000000,8790000000,2014,0.04,1150000000
522,EBAY,2015-12-31,1832000000,2406000000,79,1725000000,17755000000,11179000000,8592000000,2015,1.43,1206293706.29
524,ECL,2012-12-31,1157800000,1289300000,46,703600000,17572300000,11495300000,11838700000,2012,2.41,291950207.469
525,ECL,2013-12-31,339200000,1560600000,46,967800000,19636500000,12292200000,13253400000,2013,3.23,299628482.972
526,ECL,2014-12-31,209600000,1955000000,46,1202800000,19427400000,12111500000,14280500000,2014,4.01,299950124.688
527,ECL,2015-12-31,92800000,1561300000,47,1002100000,18641700000,11731800000,13545100000,2015,3.38,296479289.941
528,ED,2013-12-31,674000000,2257000000,42,1062000000,40647000000,28402000000,12354000000,2013,3.62,293370165.746
529,ED,2014-12-31,699000000,2251000000,40,1092000000,44071000000,31495000000,12919000000,2014,3.73,292761394.102
530,ED,2015-12-31,944000000,2451000000,44,1193000000,45642000000,32590000000,12554000000,2015,4.07,293120393.12
532,EFX,2012-12-31,146800000,486700000,63,272100000,4520100000,2586900000,2073000000,2012,2.27,119867841.41
533,EFX,2013-12-31,235900000,600600000,66,351800000,4539900000,2239200000,2303900000,2013,2.9,121310344.828
534,EFX,2014-12-31,128300000,642800000,65,367400000,4661000000,2460900000,2436400000,2014,3.03,121254125.413
535,EFX,2015-12-31,93300000,700400000,67,429100000,4509000000,2198100000,2663600000,2015,3.61,118864265.928
536,EIX,2012-12-31,170000000,2382000000,35,-92000000,44394000000,34962000000,11862000000,2012,-0.56,164285714.286
537,EIX,2013-12-31,146000000,1765000000,34,1015000000,46646000000,36708000000,12581000000,2012,2.81,361209964.413
538,EIX,2014-12-31,132000000,2539000000,35,1721000000,49734000000,38774000000,13413000000,2014,4.95,347676767.677
539,EIX,2015-12-31,161000000,2123000000,37,1117000000,50310000000,38942000000,11524000000,2015,3.13,356869009.585
540,EL,2013-06-30,1495700000,1557400000,80,1019800000,7145200000,3843300000,10181700000,2013,2.63,387756653.992
541,EL,2014-06-30,1629100000,1836200000,80,1204100000,7868800000,3999400000,10968800000,2014,3.12,385929487.179
542,EL,2015-06-30,1021400000,1620600000,81,1088900000,8226900000,4572600000,10780400000,2015,2.87,379407665.505
543,EL,2016-06-30,914100000,1625900000,81,1114600000,9223300000,5636000000,11262300000,2016,3.01,370299003.322
544,EMN,2012-12-31,249000000,792000000,22,437000000,11710000000,8767000000,8102000000,2012,3,145666666.667
545,EMN,2013-12-31,237000000,1859000000,30,1165000000,11845000000,8049000000,9350000000,2013,7.57,153896961.691
546,EMN,2014-12-31,214000000,1177000000,23,751000000,16072000000,12562000000,9527000000,2014,5.03,149304174.95
547,EMN,2015-12-31,293000000,1392000000,27,848000000,15611000000,11670000000,9648000000,2015,5.71,148511383.538
548,EMR,2013-09-30,3275000000,3414000000,40,2004000000,24711000000,14126000000,24669000000,2013,2.78,720863309.353
549,EMR,2014-09-30,3149000000,3387000000,44,2184000000,24177000000,14058000000,17733000000,2014,3.05,716065573.77
